0.053494,0.0281009,0.0316697,-0.219038,0.319233,-0.21845,0.0213404,0.0168821,1
0.053494,0.0281009,0.0316697,0.219038,-0.319233,0.21845,-0.0213404,-0.0168821,0
0.053494,0.0281009,0.0316697,-0.172495,-0.206218,0.10807,0.0197452,0.0549093,1
0.053494,0.0281009,0.0316697,0.172495,0.206218,-0.10807,-0.0197452,-0.0549093,0
0.053494,0.0281009,0.0316697,-0.414853,-0.373093,0.328982,0.0458013,0.0386225,1
0.053494,0.0281009,0.0316697,0.414853,0.373093,-0.328982,-0.0458013,-0.0386225,0
0.053494,0.0281009,0.0316697,-0.26587,0.0646689,-0.245403,0.0764579,-0.0383843,1
0.053494,0.0281009,0.0316697,0.26587,-0.0646689,0.245403,-0.0764579,0.0383843,0
0.053494,0.0281009,0.0316697,-0.372073,-0.42937,0.253834,0.0465396,0.0647938,1
0.053494,0.0281009,0.0316697,0.372073,0.42937,-0.253834,-0.0465396,-0.0647938,0
0.053494,0.0281009,0.0316697,-0.473498,-0.0315795,-0.00394316,0.0290133,-0.0609073,1
0.053494,0.0281009,0.0316697,0.473498,0.0315795,0.00394316,-0.0290133,0.0609073,0
0.053494,0.0281009,0.0316697,-0.249227,-0.551553,0.224042,0.068197,-0.198419,1
0.053494,0.0281009,0.0316697,0.249227,0.551553,-0.224042,-0.068197,0.198419,0
0.053494,0.0281009,0.0316697,-0.415614,-0.551553,-0.127119,-0.0144719,-0.171082,1
0.053494,0.0281009,0.0316697,0.415614,0.551553,0.127119,0.0144719,0.171082,0
